Station_Name,Lat,Lon,Elev,Year,Month,Day,Solar radiation in W/m2,Wind speed in m/s,Rainfall in mm
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,8,165.98,4.99,2.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,9,74.54,2.28,2.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,10,138.3,3.18,1.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,11,115.45,2.2,2.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,12,75.82,2.34,2
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,13,73.5,2.47,2
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,14,152.75,2.92,1.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,15,10.87,2.61,0.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,16,274.43,4.14,0.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,17,173.4,3.31,2
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,18,196.32,2.32,1.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,19,100.24,3.75,1.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,20,118.62,4.04,1.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,21,211.82,3.69,1.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,22,160.44,2.82,1.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,23,137.73,3.24,1.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,24,138.07,2.47,1.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,25,132.79,3.33,1.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,26,196.69,3.48,1.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,27,129.39,2.91,1
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,28,222.03,3.03,0.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,29,169.79,3.15,1.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,30,101.95,2.18,1.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,1,31,119.58,2.56,1.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,2,1,143.39,3.31,1.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,2,2,143.68,2.97,1.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,2,3,51.22,1.65,0.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,2,16,354.49,5.05,1.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,2,17,247.61,4.24,1.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,2,18,151.95,3.69,1.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,2,19,192.22,2.97,1
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,2,57.3,3.56,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,3,156.97,3.07,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,4,276.9,3.05,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,5,206.16,2.34,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,12,267.78,2.92,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,13,87.59,2.4,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,14,75.24,1.68,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,15,55.99,1.54,0.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,19,71.78,2.18,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,20,53,1.3,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,21,48.86,1.61,5.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,22,169.6,5.2,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,23,345.91,3.82,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,24,299.62,3.67,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,25,250.57,4.54,4
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,26,219.41,3.87,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,27,202.6,5.01,1
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,28,36.5,3.11,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,29,128.15,2.47,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,30,79,3.45,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,3,31,186.84,3.85,3
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,1,125.94,3.89,9.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,2,124.73,3.68,3
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,3,78.52,2.26,8
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,4,104.76,2.4,0.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,8,59.65,4.01,0.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,9,244.42,2.8,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,10,162.63,2.34,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,11,82.94,2.49,6
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,12,132.7,2.68,6.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,13,189.28,1.32,5
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,14,82.27,1.87,2.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,15,198.86,2.51,4.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,16,176.42,1.94,1.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,17,192.73,4.3,3.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,18,276.48,3.26,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,19,135.37,2.13,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,20,119.65,2.26,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,21,72.3,2.34,0.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,22,195.44,3.16,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,23,119.05,2.27,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,26,93.16,3.32,3.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,27,162.41,2.09,19
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,28,74.53,2.35,29
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,29,150.99,3.03,16.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,4,30,146.19,3.51,2.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,1,112.2,3.53,0.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,2,154.5,6.45,3.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,3,159.34,6.21,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,4,173.8,6.01,2.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,5,183.88,6.17,20.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,6,310.51,3.93,18.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,7,125.11,3.5,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,8,290.89,5.64,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,9,247.98,4.84,1
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,10,129.55,4.95,2
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,11,212.91,4.94,8.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,12,119.77,3.94,0.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,13,178.09,3.98,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,14,178.62,5.09,1.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,15,81.85,3.99,1
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,16,149.89,1.88,20.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,17,259.86,3,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,18,283.53,3.77,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,19,198.25,4.13,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,20,147.16,4.17,4
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,21,78.65,3.29,4.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,22,117.07,1.76,7.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,23,317,4.96,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,24,248.26,7.4,0.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,25,141.34,3.64,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,26,157.59,4.49,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,27,236.57,6.46,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,28,283.07,7.2,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,29,288.34,5.64,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,5,30,262.49,5.69,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,1,442.45,6.3,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,2,299.88,4.58,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,3,184.89,2.91,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,4,225.13,3.1,16
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,5,197.81,2.77,1
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,6,211.87,3.88,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,7,188.17,2.95,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,8,131.11,2.28,1
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,9,254.5,4.32,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,10,196.58,3.8,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,11,241.08,6.16,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,12,429.65,7.07,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,13,285.85,6.3,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,14,281.01,4.77,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,15,331.04,4.07,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,16,320.91,3.77,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,17,260.22,4.46,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,18,238.21,3.34,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,19,203.6,3.29,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,20,91.56,3.83,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,21,129.6,4.25,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,22,118.91,3.93,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,23,292.52,4.35,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,24,215.06,4.9,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,25,241.66,5.52,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,26,260.96,9.98,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,27,263.42,6.47,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,28,260.22,5.13,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,29,174.18,4.98,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,6,30,263.71,7.16,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,1,208.63,5.98,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,2,293.42,4.76,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,3,309.22,6.19,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,5,348.31,7.16,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,6,411.52,10.78,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,7,372.89,6.53,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,8,331.31,6.99,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,9,298.57,5.38,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,10,203.92,4.11,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,11,242.23,6.26,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,12,243.07,5.82,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,17,205.67,6.33,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,18,255.42,4.12,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,19,191.48,5.2,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,20,272.43,4.1,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,21,238.61,5.49,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,22,238.37,6.8,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,23,246.56,7.98,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,24,208.7,8.5,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,25,176.47,6.01,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,26,140.95,3.39,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,27,183.2,3.2,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,28,216.56,2.78,0.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,29,100.98,2.44,0.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,30,164.11,2.91,1
RUTSIRO_AWS,-1.96,29.39,1970,2018,7,31,85.7,2.16,9.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,1,128.7,1.79,3.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,2,88.95,1.95,1
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,3,205.61,3.59,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,4,276.83,3.49,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,5,303.97,5.52,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,6,154.11,6.64,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,7,222.41,3.9,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,8,285.97,3.53,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,9,335.67,4.57,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,10,241.02,4.69,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,11,273.12,7.77,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,12,270.22,8.46,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,13,281.63,7.82,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,14,279.77,7.32,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,15,286.92,4.17,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,16,279.29,4,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,17,234.15,2.78,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,18,166.97,2.6,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,19,140.81,2.9,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,20,196.05,3.24,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,21,120.11,2.53,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,22,101.7,1.86,1
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,23,69.06,2.16,0.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,24,55.56,1.73,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,25,167.66,3.32,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,26,115.92,2.71,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,27,95.98,3.13,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,28,190.99,3.33,51.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,29,71.89,5.44,7
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,30,251.09,10.38,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,8,31,312.6,10.74,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,1,181.96,4.76,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,2,260.2,4.42,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,3,245.18,3.52,2.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,4,165.91,4.08,12
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,5,172.95,5.22,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,6,243.32,5.86,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,7,274.61,5.28,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,8,230.26,4.01,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,9,235.52,2.84,0.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,10,244.16,2.45,1.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,11,175.39,4.05,0.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,12,205.86,4.33,0.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,13,150.35,3.34,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,14,249.37,4.72,0.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,15,282.1,4.56,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,16,219.44,4.04,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,17,239.5,3.55,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,18,229.97,3.25,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,19,165.77,3.42,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,20,166.63,6.88,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,21,314.33,6.88,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,22,237.31,5.99,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,23,816.3,5.9,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,24,317.99,6.84,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,25,287.95,4.33,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,26,282.94,6.25,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,27,308.57,5.51,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,28,201.68,8.9,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,29,144.22,5.27,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,9,30,253.67,5.34,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,1,284.46,7.79,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,2,176.08,4.28,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,3,165.97,4.46,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,4,200.86,3.13,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,5,201.2,3.7,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,6,236.26,4.25,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,7,248.17,3.32,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,8,192.28,3.76,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,9,228.82,3.52,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,10,70.12,3.1,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,11,179.62,3.94,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,12,225.68,3.47,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,13,131.25,3.22,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,14,117.88,2.19,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,15,211.72,2.68,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,16,205.97,3.61,2.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,17,121.2,3.83,1
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,18,185.75,3.43,0.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,19,139.89,2.54,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,20,255.73,4.99,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,21,261.34,3.66,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,22,289.12,6.95,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,23,157.62,9.12,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,24,143.23,7.14,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,25,148.27,5.68,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,26,136.37,5.26,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,27,169.74,5.97,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,28,274.8,4.4,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,29,145.77,3.75,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,30,143.05,2.76,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,10,31,161.28,2.78,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,1,146.1,2.92,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,2,118.56,2.53,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,3,88.19,4.85,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,4,113.96,3.76,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,5,193.28,4.92,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,6,221.61,4.23,2.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,7,126.74,2.89,1.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,8,207.27,4.27,1
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,9,155.9,3.49,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,10,193.37,3.11,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,11,173.23,3.39,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,12,281.47,4.63,1.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,13,117.3,3.89,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,14,211.76,2.97,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,19,105.03,2.76,11.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,20,147.57,3.7,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,21,175.51,3.96,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,22,173.35,2.67,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,23,138.63,2.58,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,24,55.49,3.02,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,25,236.75,4.95,0.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,26,190.92,4.95,0.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,27,191.63,8.05,1.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,28,195.27,5.25,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,29,225.43,4.82,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,11,30,237.78,7.1,1.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,1,117.13,6.05,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,2,218.95,3.7,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,3,100.56,2.56,9.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,4,131.2,2.53,13.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,5,175.54,4.41,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,6,260.64,5.51,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,7,189.35,3.72,1.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,8,91.14,2.84,20.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,9,94.57,3.05,0.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,10,56.7,1.92,13.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,11,70.11,2.19,26.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,12,138.96,2.02,11.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,13,112.72,3.15,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,14,267.37,5,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,15,132.38,2.94,0.2
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,16,238.29,2.97,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,17,152.12,3.18,12
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,18,162.42,2.78,2.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,19,133.84,2.5,1
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,20,112.46,2.39,0.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,21,134.03,2.72,0.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,22,86.08,2.26,0.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,23,91.75,2.24,1.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,24,67.1,1.91,4.8
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,25,156.5,2.8,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,26,201.14,4.05,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,27,185.38,4.92,0.4
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,28,161.24,3.47,0
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,29,112.74,3.44,3.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,30,159.53,4.54,3.6
RUTSIRO_AWS,-1.96,29.39,1970,2018,12,31,135.76,4.71,5.6
